,review,label
6638,"It's such a great product😍😍, writing this review almost after 40 days. Very good sound🎧🎧, with huge bass.Product quality is likely ok. Battery🔋 backup is insane.  Range of connectivity is also good enough. Good device😉😉 Thanks ❤❤flipkart.",1
6639,Awesome quality this headfone and sound quality is very nice best disgn and thank flipkart,1
6640,Very good product..sound clearly is very good ..battery is long lasting... Full day battery works while talking and watching movies .. Worth it,1
6641,"Bass, super sound, very nice best quality, like this hair phone ❤❤❤ And Buy Now",1
6642,Very very good product value for money Bass good volume good Best battery,1
6643,"Nice product with good quality sound, bass, most important it is Indian Product, Bass-5/5Sound-5/5Quality-5/5Really awesome product good investment on good product.",1
6644,Wonderful ProductAwesome product.This is really very good neckband.Awesome sound quality.Battery life long lasting.Mic is very solid.Battery back up is very good.Bass is also superb.Overall the product is must buy at very affordable price.Highly recommended.Just go for it.,1
6645,Good u&i titatnic series  bluetooth neckband. It has good  sound quality and good bass. Battery backup is very good. Awesome design and built quality. Good in this price range.,1
6646,Best connectivity easy nice battery good colour just switch by clicking the end button and connect then enjoy its sooo  FabulousJust charge for 30-40mins enjoy for 10hrs,1
6647,"Excellent quality sound in my budget, build quality is amazing and has a perfect length wire and fits well into ears, light weight and loud sound, battery lasts a day with music and calls",1
6648,"Super quality super sound bass good super battery backup, super super super",1
6649,This neckband earphone is very good in quality. Easy to use. Very comfortable and design is good. Sound quality is excellent and bass is also nice. Elegant design. According to price product is super.,1
6650,"This U&I neckband is awesome I mean seriously I got the best earphones till now. Sound is so good bass music. Easily get connected with phone, very light weighted. Very comfortable.",1
6651,Nice product ...❤️❤️ Nice sound.❤️💰Nice bass quality.❤️❤️.  And good battery backup.❤️❤️     This had phone value for money..And .... good parking ...i am so happy ...    And thanks for flipkart...❤️❤️❤️❤️,1
6652,Nice Products,1
6653,Best in this price Bass 4.5*Sound 4.5*Battery backup 4.9*Design 4.2*,1
6654,Super product very nice,1
6655,very nice,1
6656,Quality is good as er price,1
6657,Great product low price best quality 👍,1
6658,Simply good product..... ❤,1
6659,Its wonderful product in budget price..,1
6660,I review after 25 days use. Battery is good backup n sound quality are absolutely good..,1
6661,nice,1
6662,Osm product battery backup so good 10 hours backup sound quality is pretty good and Bass also good..,1
6663,Thank you flipcart fast delivered & good packing,1
6664,"Sound quality is very good, battery backup is good.",1
6665,Nice,1
6666,"Very descent quality with this price range. I was confused between other brands, and i went for this one just to give it a shot, i definately i can say that it was worth for its price. battery backup is good. sound quality is also very nice !",1
6667,Best in price ..better then boult Sound is awesomeFull black .. Bright colorThank you Flipkart,1
6668,Best in price ..better then boult Sound is awesomeFull black .. Bright colorThank you Flipkart,1
6669,"Nice sound,comfortable on ears.Good product.",1
6670,I'm using this from last 1 week.....Battery.              5/5Build quality.    . 4.5/5Bass.                   4.8/5Performance.        5/5Value for money.   5/5Wonderful bluetooth headset in this price,1
6671,Review after 24 hrs ..batery is awsome..in 5hrs at 60 %volume battery discharges 80 to jst60 %.sound is  awesome.. Body nd wire is weak ..but att 514 is gud ..value for ur money,1
6672,"Built quality is awesome.. Sound and bass quality is superb. Bluetooth connectivity is nice, so is the battery back-up. Its Lightweight. Overall a value for money product at this price.",1
6673,Wow nice product,1
6674,Super,1
6675,It's very good.. Awesome sound quality.  And battery is excellent.. I am very pleased to this purchase..,1
6676,It's awsumm😍😍😍 sound quality ar awsm & base r superProduct are best at this price range..,1
6677,Frist quality,1
6678,Really its awesome. Its better than jbl boat I had used previously.blindly go with it.thanks to flipkart.,1
6679,Realy nice product at this prise,1
6680,Awesome Sound Quality....with super Bass effects...Good 🔋 backupOverall rating  5*/5*,1
6681,Very good bass very nice sonf Quality good,1
6682,excellent battery backup and charging time .it charges within 30 min and gives backup upto 2 days .when i use it throughout the day form  8 am to 9 pm .❤️to u&i,1
6683,Nice product sound quality nice battery backup very nice,1
6684,good saund,1
6685,Very nice product 👌👌🔥,1
6686,Awasom product at this price right time delivery tk u Flipkart superb sound quality,1
6687,Really osm great I didn't expect this much.. sound quality is very wonderful moment 🔥..thnaks to Flipkart,1
6688,Super,1
6689,It's a overall gud product build quality and sounds quality very well. Excellent battery backup I am fully satisfied with the product.,1
6690,Excellent,1
6691,I didn't expect that a cheap earphone canbe like this । It's awesome highly recommend,1
6692,I am so excited filipkat earphone Jack pot,1
6693,Awesome,1
6694,"SupperVery similar to boat headphones infact the battery life of this headphone is around 10 hrs .after continuous use of 5 hrs found that 80% charge  was still leftYou can go for it, sound quality and bass is also good and its battery is really amazing",1
6695,This product is osm sound Quality is very nice and base is super that my good day,1
6696,Really very perfect sound best bass quality and then worth of money,1
6697,U&i Bluetooth device 3days charge  rakh ta he or voice clarity must he but bass itna nehi he fir bi achhha he Paisa ke hisab se good,1
6698,very very very best product for this price.... battery backup more than 15 hours....bass quality very nice & design are so nice..thanks to flipkart for this product.....,1
6699,Nice.,1
6700,Very high quality,1
6701,good product,1
6702,Nice,1
6703,Battery  backup is very good  😉 nice products 👍🙂,1
6704,Battery  backup is very good  😉 nice products 👍🙂,1
6705,Superb,1
6706,Nice sounds,1
6707,Good product,1
6708,Best bloototh led,1
6709,Nice product,1
6710,"Just awesome product complete satisfactory product but my packaging was not good but the sound quality made my day, thanks flipkart for this product",1
6711,Sound is good but design is poor,1
6712,Really good bluetooth...the sound quality is really very nice...also the packing was good....happy after using it...it is the value for money product,1
6713,Awasom product superb sound quality battery backup are very good nice quality,1
6714,good,1
6715,This is very good productCharging time1 hourPlay time 20 hoursI realey I very happy Thanks flipcurt,1
6716,Wow I'm very happy..,1
6717,Good U&i,1
6718,Osm,1
6719,Battery Back-up very good,1
6720,Good delvar,1
6721,Battery backup good sound quality is very good,1
6722,Superb quality this neckband,1
6723,Good one,1
6724,Nce,1
6725,Very nice,1
6726,Good bassGood battery backupGood sound,1
6727,"Excellent bass, cheap nd best price, just go for it Worthy product. U will never regret after using..Wires are little thin.. So use properly. Overall excellent product in this price 😊",1
6728,Very Good Product.Long bettry life.,1
6729,Nice,1
6730,Wow superb and charging with high so 24hr charging,1
6731,Good product,1
6732,Very nice ek number 👌👌👌👌,1
6733,Super,1
6734,Very nice good value money,1
6735,Really awesome product excellent sound quality and more comfortable and it is very simple and  lowest price 👌👌👌👌👌👌👌👌👌👌👌👌,1
6736,Super,1
6737,"Nice, simple, 100% satisfied",1
6738,"After,  1month usage review : Battery super 3days. Full backupSound is very very superBass also goodDesign also good.. must. Buy for bike travellingeople.. Thank you...",1
6739,Really good,1
6740,Osm sound and super bass,1
6741,At this Price rate Perfect earphones nice bassSound quality is awesome,1
6742,Good at price range,1
6743,Just Amzing with rs 479.,1
6744,Awesome headphone..😌😌. I m happy with this product.... 🤩🤩Value of money 👍👍👍,1
6745,Very nice product at low priceReally super,1
6746,Good products value of money,1
6747,Good product is most convenient,1
6748,Best product i have ever bought,1
6749,"Really awesome friends, i was little bit confused before buying it, should i go for Boat or Noise though they are also great of its performance ? Keeping price in mind i finally buyied this.If you are looking a good option in low price then go for it . Certainly you will not disappointed by its performance , sounds clarity nd bass is really great. Design and looks may disappoints you.",1
6750,I am used first time this Brand..but sound and bass quality is very fine..,1
6751,Good product,1
6752,Good product,1
6753,Very nice to hearing songs... Very good,1
6754,Nice Battery Backup & Sound quality ok,1
6755,Awesome very nice am very happy to got it,1
